Date, Area, Obs, Grid,X,Y,Lat,Long, Alt, Aspect, Incline, Location, Air Temp, Wind Dir, Wind Speed, Cloud, Precip Code, Drift, Total Snow Depth, Foot Pen, Ski Pen, Rain at 900, Summit Air Temp, Summit Wind Dir, Summit Wind Speed, Observed aval. hazard, Forecast aval. hazard, Avalanche Code, Max Temp Grad, Max Hardness Grad, No Settle, Snow Index, Insolation, Crystals, Wetness, AV Cat, Snow Temp, Comments,
2022/04/01 12:30,Lochaber,GM,139729,213900,772900,56.810267,-5.0500921,711,,0,Meall an t-Suidhe,0.2,180.00,5,100,0 - None,0,0,0,0,0,-4.1,,0,Low,Low,0,,,194,0,20,0,2,0,0,Weather Observations only. No snow at location ,
2022/04/01 12:11,Southern Cairngorms,PN,026960,,,,,885,135,24,"Corrie an Saobhaidh, SW slopes.",0,250.00,6,80,0 - None,0,47,33,0,0,0,,0,Moderate,Moderate,0,1.6,1,152,0,20,0,1,0,-0.8,,
2022/04/01 12:09,Northern Cairngorms,KG/MD,006038,260000,738000,56.513151,-4.2767537,1170,160,23,S side Cairngorm,-5,250.00,5,10,4 - Light Showers,0,90,25,0,0,-4,93,16,Moderate,Moderate,0,1.4,2,286,0,20,5,1,0,-3,"Failures @ 8cm, 15cm,22cm on a combination of graupel, needless and decomposing.",
2022/04/01 11:45,Glencoe,PM,252504,225200,750400,56.612771,-4.8499404,1080,13,25,Meall a\' Bhuiridh,-2.5,280.00,6,100,2 - Trace,0,60,0,0,0,-3.5,280,14,Low,Low,0,1.2,4,252,0,20,0,1,0,-3.5,"Icy, frozen hard snowpack.",
2022/04/01 10:52,Torridon,AC,140765,214000,776500,56.842602,-5.0510836,600,12,18,"Meall an t-Sithe, Fannaichs.",-2.3,219.00,12,100,8 - Snow,0,10,10,0,0,-5,180,17,Low,Low,0,0.9,0,228,0,20,0,1,0,-0.9,"New snow, mainly lying on bare ground.",
2022/03/31 11:40,Glencoe,AP,256503,225600,750300,56.612022,-4.8433641,1000,45,30,Meall a Bhuiridh,-1.5,5.00,15,60,2 - Trace,0,50,0,0,0,-4,22,15,Low,Low,0,0.4,1,250,0,12,0,1,0,-0.8,Snowpack firm and icy.,
2022/03/31 11:30,Lochaber,BF,194746,219400,774600,56.827686,-4.9613399,1070,20,15,"Nid Ridge, Aonach Mor",-4.6,80.00,5,70,0 - None,0,300,0,0,0,-5.8,140,20,Low,Low,0,1.7,1,194,0,12,0,1,0,-2.9,"Hard, stable refrozen snowpack",
2022/03/31 11:20,Southern Cairngorms,PN,260858,226000,785800,56.930693,-4.8610053,900,130,21,Lochnagar Col,-3.6,265.00,10,85,6 - Snow Showers,1,39,19,0,0,-4.1,90,29,Moderate,Moderate,0,0.7,5,146,0,12,0,1,0,-1,,
2022/03/31 11:15,Northern Cairngorms,HM,006038,260000,738000,56.513151,-4.2767537,1190,160,25,South side Cairngorm,-5.1,360.00,20,100,8 - Snow,1,150,27,0,0,-6,350,30,Considerable -,Considerable -,4400,1.6,2,278,0,12,5,1,0,-3.8,Not to ground,
2022/03/31 11:10,Creag Meagaidh,AT,443894,244300,789400,56.969517,-4.562856,927,100,35,Coire a'Chriochairein,-1.4,50.00,15,80,2 - Trace,1,160,3,0,0,-7,25,22,Low,Low,0,0.5,3,204,0,12,0,1,0,-0.4,,
2022/03/31 10:49,Torridon,AC,223750,222300,775000,56.832393,-4.9141632,532,284,12,"Meall Breac, Fannaichs",-0.7,351.00,9,75,2 - Trace,0,0,0,0,0,-5,23,18,Low,Low,0,,,226,0,12,0,1,0,0,Dusting of new snow at observation site.,
2022/03/30 12:30,Creag Meagaidh,TR,459882,245900,788200,56.959283,-4.5358336,760,90,32,Sron a Ghoire. NE ridge.,-0.9,50.00,10,50,0 - None,0,61,1,0,0,-7,45,20,Low,Low,0,0.5,1,204,0,12,0,1,0,-0.5,No new snow. Re-frozen old snowpack. V. cold summit temps but much milder in the sun. Sun-exposed pit site.,
2022/03/30 12:30,Southern Cairngorms,PN,166763,216600,776300,56.841841,-5.0083798,1050,210,20,"Glas Maol,",-5,27.00,22,80,0 - None,1,38,1,0,0,0,,0,Low,Moderate,0,1.4,2,146,0,12,0,1,0,-1.4,,
2022/03/30 12:00,Northern Cairngorms,HM,011042,,,,,1090,134,27,SE aspect Cairngorm,-4.8,20.00,10,100,4 - Light Showers,1,240,5,0,0,-6,350,30,Low,Moderate,0,1.4,3,274,0,12,5,1,0,-1.5,,
2022/03/30 11:30,Glencoe,AP,258504,225800,750400,56.612994,-4.8401771,900,45,30,Meall a Bhuiridh,-2.1,10.00,10,40,2 - Trace,0,60,0,0,0,-4,45,19,Low,Low,0,0.9,2,248,0,12,0,2,0,-0.1,Snow surface firm and icy. Very light trace of new snow Easterly hills mainly.,
2022/03/30 11:23,Torridon,AC,151721,215100,772100,56.803569,-5.0298868,788,72,21,"Druim Reidh, Toman Coinnich, Fannaichs.",-2.8,2.00,13,40,2 - Trace,0,207,0,0,0,-6,360,21,Low,Low,0,2.2,1,224,0,12,0,1,0,-0.5,,
2022/03/30 11:10,Lochaber,KM,190736,219000,773600,56.818559,-4.9671753,1180,250,25,Aonach Mor,-7,70.00,20,50,0 - None,0,0,0,0,0,-7.3,90,15,Low,Low,0,2.3,0,194,0,12,0,1,0,-5.2,,
2022/03/29 12:25,Creag Meagaidh,TR,430995,243000,799500,57.059715,-4.5905146,860,165,18,Corrieyarack Hill,4.8,40.00,5,95,0 - None,0,38,4,0,0,2,45,10,Low,Low,0,0,1,204,0,12,0,2,0,0,"Low angle snow patch. Moist, well-bonded snow. Patchy cover now.",
2022/03/29 12:20,Southern Cairngorms,PN,245862,224500,786200,56.933715,-4.8858971,1050,50,28,"Lochnagar, West Ridge.",3.4,310.00,12,100,0 - None,0,42,3,0,0,3,234,12,Low,Low,0,0,3,146,0,12,0,1,0,0,,
2022/03/29 12:15,Northern Cairngorms,MD,009041,290000,741000,56.548066,-3.7907985,1195,100,30,Cairngorm East,-0.1,360.00,10,98,2 - Trace,0,60,2,0,0,-1,209,7,Low,Moderate,0,0,2,272,0,12,0,1,0,0,isothermal - soft surface layers. no new snow at midday,
2022/03/29 11:40,Glencoe,AP,252504,225200,750400,56.612771,-4.8499404,1100,15,30,Meall a Bhuiridh,2.9,0.00,0,70,0 - None,0,50,15,0,0,2,45,9,Low,Low,0,0.1,3,248,0,12,0,2,0,-0.1,Becoming cooler and windier later.,
2022/03/29 11:35,Lochaber,KM,165717,216500,771700,56.800534,-5.0067062,850,340,30,Ben Nevis,4,30.00,5,95,0 - None,0,80,5,0,0,1.7,330,10,Low,Low,0,0,1,194,0,12,0,2,0,0,,
2022/03/29 11:00,Torridon,DG,965594,296500,759400,56.714773,-3.6925101,867,90,20,"Coire an Laoigh, Beinn Eighe",3.6,140.00,10,100,0 - None,0,130,10,0,0,3,90,8,Low,Low,0,0,2,224,0,12,0,2,0,0,Not to ground.,
2022/03/28 12:40,Southern Cairngorms,PN,170779,217000,777900,56.856352,-5.0029826,940,45,24,"Garbh Corrie, Cairn o Claise.",7.6,150.00,8,95,0 - None,0,42,3,0,0,7.6,137,9,Low,Low,0,0,3,146,0,12,0,1,0,0,,
2022/03/28 12:00,Creag Meagaidh,WS,439884,243900,788400,56.960407,-4.5688103,650,,0,Coire Ardair,8.2,220.00,2,20,0 - None,0,0,0,0,0,4,30,7,Low,Low,0,,,204,0,12,0,2,0,0,Weather obs only - no snow at site,
2022/03/28 11:30,Lochaber,BF,197714,219700,771400,56.799094,-4.9541692,1220,170,10,Aonach Beag,4.1,140.00,2,10,0 - None,0,105,2,0,0,4.5,242,8,Low,Low,0,0,2,194,0,12,0,2,0,0,"Snowpack firm in shade, softening in sunshine. ",
2022/03/28 11:20,Northern Cairngorms,MD,988038,298800,703800,56.215973,-3.6333683,932,60,35,Fiachail Sneachda,0.5,40.00,5,25,0 - None,0,70,2,0,0,4,360,53,Low,Low,0,0,2,272,0,12,0,1,0,0,isothermic,
2022/03/28 11:15,Glencoe,AP,252504,225200,750400,56.612771,-4.8499404,1100,10,25,Meall a Bhuiridh,3.7,45.00,5,10,0 - None,0,40,10,0,0,4,22,7,Low,Low,0,0.3,2,248,0,12,0,1,0,-0.4,Pit in shaded area.,
2022/03/28 11:00,Torridon,DG,786424,278600,742400,56.557827,-3.9767604,755,47,15,Sgurr A'Chaorachain,7.8,180.00,5,100,0 - None,0,57,5,0,0,6,290,6,Low,Low,0,0,1,224,0,12,0,2,0,0,,
2022/03/27 12:00,Northern Cairngorms,KG,888969,288800,796900,57.049707,-3.8346651,970,300,25,Top of Allt Fhearnagan ,7,300.00,15,5,0 - None,0,40,5,0,0,6,271,18,Low,Low,0,0,2,272,0,12,0,2,0,0,,
2022/03/27 12:00,Creag Meagaidh,WS,448896,244800,789600,56.97148,-4.5547633,800,130,30,"Coire a Chriochaerin, Boundary Wall gully",6,270.00,5,0,0 - None,0,100,10,0,0,6.3,270,11,Low,Low,0,0,2,204,0,12,0,2,0,0,Large grained freeze / thaw crystals soft on surface,
2022/03/27 11:45,Southern Cairngorms,SN,258853,225800,785300,56.926131,-4.8639433,1050,90,15,Cuidhe Crom,10.4,300.00,5,0,0 - None,0,25,10,0,0,10.1,282,13,Low,Low,0,0,2,146,0,12,0,2,0,0,Shallow open slope location. Steep sheltered locations holding deeper snow.,
2022/03/27 11:35,Lochaber,KM,233745,223300,774500,56.828288,-4.8974501,850,40,30,Beinn na Socaich,8.1,270.00,10,0,0 - None,0,95,3,0,0,4,250,10,Low,Low,0,0,1,194,0,12,0,2,0,0,,
2022/03/27 11:30,Torridon,DG,218677,221800,767700,56.766707,-4.9172514,591,204,0,Meall Gorm,13.2,200.00,5,0,0 - None,0,0,0,0,0,5,225,13,Low,Low,0,,,224,0,12,0,2,0,0,No snow at test site.,
2022/03/27 11:30,Glencoe,BF,246567,224600,756700,56.669073,-4.8639874,850,20,10,Beinn a' Chrulaiste,8,240.00,5,0,0 - None,0,95,2,0,0,5,240,10,Low,Low,0,0,1,248,0,12,0,2,0,0,Stable spring snowpack,
2022/03/26 12:30,Creag Meagaidh,WS/CS,462902,246200,790200,56.977332,-4.5321237,922,60,30,"Cairn Liath, Sharks Gultch",6.5,220.00,2,0,0 - None,0,100,10,0,0,4,220,11,Low,Low,0,0,3,204,0,12,0,2,0,0,"Moist and soft in sun affected areas, firmer in shade",
2022/03/26 12:15,Northern Cairngorms,KG,975021,297500,702100,56.200428,-3.6536627,1075,245,25,Above Lairig Ghru,8.8,260.00,15,10,0 - None,0,45,3,0,0,4,223,11,Low,Low,0,0,2,272,0,12,0,2,0,0,,
2022/03/26 12:00,Lochaber,KM,170718,217000,771800,56.801628,-4.9986023,800,320,25,Ben Nevis Coire Leis.,7.3,280.00,10,90,0 - None,0,80,5,0,0,3.5,270,10,Low,Low,0,0,1,194,0,12,0,2,0,0,,
2022/03/26 12:00,Southern Cairngorms,SN,143018,214300,701800,56.172554,-4.9928523,1100,130,20,"Clach Choutsaich, Ben Avon",7.8,230.00,15,0,0 - None,0,35,8,0,0,7.8,234,9,Low,Low,0,0,4,146,0,12,0,2,0,0,Locally shallow - deeper deposits available,
2022/03/26 11:15,Glencoe,BF,156551,215600,755100,56.651257,-5.0094905,800,0,20,Gearr Aonach,7.7,240.00,2,95,0 - None,0,60,1,0,0,5,220,5,Low,Low,0,0,1,248,0,12,0,2,0,0,Stable spring snowpack,
2022/03/26 11:04,Torridon,AC,141765,214100,776500,56.842642,-5.0494467,601,46,35,"Meall an t-Sithe, Fannaichs.",5.1,284.00,7,100,2 - Trace,0,0,0,0,0,3,225,10,Low,Low,0,,,222,0,12,0,2,0,0,No snow at observation site.,
2022/03/25 12:45,Creag Meagaidh,TR,407870,240700,787000,56.946753,-4.6204925,1010,360,24,N facing slopes nr Creag Meagaidh summit.,4,225.00,5,100,0 - None,0,52,7,0,0,4.1,225,10,Low,Low,0,0,2,204,0,12,0,2,0,0,Moist isothermal snowpack. ,
2022/03/25 12:15,Northern Cairngorms,KG,991030,299100,703000,56.208852,-3.6282286,950,30,25,Below Goat Track,4,150.00,5,10,0 - None,0,35,0,0,0,4,269,11,Low,Low,0,0.1,2,272,0,12,0,1,0,0,,
2022/03/25 12:00,Lochaber,KM,187672,218700,767200,56.761025,-4.9675416,880,50,30,An Gearanach,4,230.00,5,100,0 - None,0,95,12,0,0,3.6,215,15,Low,Low,0,0,1,194,0,12,0,2,0,0,,
2022/03/25 12:00,Southern Cairngorms,PN,047792,,,,,1018,75,22,"Beinn Lutheran Mhor, East aspect",4.9,286.00,9,40,0 - None,0,110,11,0,0,7.9,269,11,Low,Low,0,0,1,146,0,12,0,1,0,0,,
2022/03/25 11:30,Glencoe,BF,239496,223900,749600,56.605106,-4.8705486,1050,220,20,Clach Leathad/Creise col,4.6,240.00,5,30,0 - None,0,150,5,0,0,4,220,5,Low,Low,0,0,1,248,0,12,0,2,0,0,Stable Spring Snowpack,
2022/03/25 10:45,Torridon,AC,242766,224200,776600,56.847471,-4.8841713,564,108,21,"Meall Leacachain, Fannaichs.",8.2,169.00,6,40,0 - None,0,0,0,0,0,5,270,12,Low,Low,0,,,222,0,12,0,2,0,0,No snow at observation site.,
2022/03/24 12:10,Southern Cairngorms,AT/PN,248851,224800,785100,56.92396,-4.8802127,1040,165,20,Lochnagar plateau area,6.4,260.00,10,80,0 - None,0,120,6,0,0,6,220,14,Low,Low,0,0,1,146,0,12,0,1,0,0,,
2022/03/24 12:05,Creag Meagaidh,TR,443875,244300,787500,56.952465,-4.561685,910,40,28,"Coire nan Gamhna, Coire Ardair",5.9,225.00,10,90,0 - None,0,42,4,0,0,3.5,225,15,Low,Low,0,0,2,204,0,12,0,2,0,0,"Coarse-grained isothermal snowpack. Debris from recent minor cornice collapse below Bellevue Buttress. Other cornices remain in place, some large.",
2022/03/24 12:00,Glencoe,BF,248503,224800,750300,56.611724,-4.8563814,1080,290,15,Meall a Bhuiridh,4.6,220.00,3,95,0 - None,0,60,2,0,0,4.5,200,5,Low,Low,0,0,2,248,0,12,0,2,0,0,Stable Isothermal Spring Snowpack,
2022/03/24 11:40,Lochaber,KM,193746,219300,774600,56.827647,-4.9629763,1080,330,30,Aonach Mor,5,220.00,10,60,0 - None,0,87,8,0,0,4.1,210,16,Low,Low,0,0,2,194,0,12,0,2,0,0,,
2022/03/24 11:30,Northern Cairngorms,KG,014036,,,,,1010,90,25,Stac an Fharaidh ,8.2,280.00,10,70,0 - None,0,40,5,0,0,5,220,24,Low,Low,0,0,2,272,0,12,0,2,0,0,Glide cracks developing on same aspect and altitude.,
2022/03/24 10:38,Torridon,SA/AB,165606,216500,760600,56.700954,-4.9987541,619,51,28,"Fionn Bheinn, Cregan nan Laogh",7.5,210.00,20,40,0 - None,0,58,8,0,0,4,220,24,Low,Low,0,0,4,222,0,12,0,1,0,0,,
2022/03/23 13:30,Southern Cairngorms,"PN, AT",085989,,,,,1145,140,15,"Burnline, Beinn a'Bhuird",7.1,190.00,7,10,0 - None,0,130,7,0,0,8.9,118,14,Low,Low,0,0,1,146,0,12,0,2,0,0,,
2022/03/23 12:00,Lochaber,GM,194753,219400,775300,56.833966,-4.9618361,830,55,15,Aonach Mor,6.1,180.00,5,10,0 - None,0,60,4,0,0,5.1,187,23,Low,Low,0,0,3,194,0,12,0,2,0,0,Stable snowpack,
2022/03/23 12:00,Creag Meagaidh,WS,684041,268400,704100,56.211225,-4.1233601,750,50,30,A Chailleach,6.5,200.00,15,0,0 - None,0,60,5,0,0,6,200,24,Low,Low,0,0,1,204,0,12,0,2,0,0,Firm spring snowpack,
2022/03/23 11:36,Glencoe,PM,252504,225200,750400,56.612771,-4.8499404,1100,358,30,Meall a' Bhuiridh,4.3,215.00,15,20,0 - None,0,80,10,0,0,5.1,187,23,Low,Low,0,0.1,2,248,0,12,0,1,0,-0.3,,
2022/03/23 11:30,Torridon,SA,965596,296500,759600,56.716569,-3.6925908,965,12,24,Spidean Coire nan Clach. Beinn Eighe,0,210.00,25,20,0 - None,0,44,5,0,0,5,210,28,Low,Low,0,0,3,222,0,12,0,1,0,0,,
2022/03/23 11:00,Northern Cairngorms,BF,014051,,,,,1110,50,15,Snap Coire na Spreidhe,5.5,200.00,5,10,0 - None,0,130,2,0,0,5,176,26,Low,Low,0,0.2,2,272,0,12,0,2,0,-0.2,Generally stable spring snowpack,
2022/03/22 12:35,Creag Meagaidh,KM,486906,248600,790600,56.981715,-4.4929189,750,80,35,Coire nan Gall,12,180.00,20,10,0 - None,0,90,10,0,0,11,200,14,Low,Low,0,0,1,204,0,12,0,2,0,0,,
2022/03/22 12:00,Lochaber,GM,185744,218500,774400,56.825542,-4.9759245,1000,280,20,Aonach Mor,6.1,185.00,15,10,0 - None,0,30,5,0,0,4.1,168,16,Low,Low,0,0,2,194,0,12,0,2,0,0,Stable snowpack,
2022/03/22 11:30,Northern Cairngorms,BF,988992,298800,799200,57.072665,-3.6708353,1260,340,15,Ben MacDui,3,200.00,1,50,0 - None,0,130,1,0,0,3,214,13,Low,Low,0,1.6,1,272,0,12,5,2,0,-1.6,Dense and generally stable snowpack.,
2022/03/22 11:15,Glencoe,PM,257503,225700,750300,56.612059,-4.8417369,980,110,33,Meall a' Bhuiridh,7.6,120.00,14,80,0 - None,0,50,15,0,0,6.4,189,16,Low,Low,0,0.3,2,248,0,12,0,2,0,-0.3,,
2022/03/22 11:09,Torridon,AC,148713,214800,771300,56.796273,-5.034212,928,321,36,"Toman Coinnich, Fannaichs",7.3,160.00,16,20,0 - None,0,37,1,0,0,7,157,22,Low,Low,0,0,3,222,0,12,0,1,0,0,,
2022/03/22 10:41,Southern Cairngorms,PN,220853,222000,785300,56.924686,-4.9262905,1000,50,20,"The Stuic, above NE slopes.",7,190.00,12,10,0 - None,0,75,5,0,0,7.9,204,17,Low,Low,0,0,2,146,0,12,0,1,0,0,,
2022/03/21 12:39,Glencoe,JT,136547,213600,754700,56.646877,-5.041773,775,350,35,Coire nam Beith,1.2,224.00,5,0,0 - None,0,115,10,0,0,2,180,9,Low,Low,0,1.4,4,248,0,12,10,1,0,-2.9,Isolated slab deposit.,
2022/03/21 12:25,Creag Meagaidh,TR,389852,238900,785200,56.929977,-4.6489024,810,40,32,"East Ridge, Beinn a Chaorainn",1.5,150.00,5,0,0 - None,0,51,1,0,0,2,150,10,Low,Low,0,1.2,3,204,0,12,0,1,0,-3,Heavily shaded pit site. Low surface temp. Softer snow in sun-exposed areas.,
2022/03/21 12:25,Southern Cairngorms,PN,991989,299100,798900,57.070037,-3.6657687,1295,90,22,"Ben Macdui, N of Sappers",2.5,200.00,6,10,0 - None,0,85,8,0,0,2.1,154,18,Low,Low,0,1.9,3,146,0,12,0,1,0,-2.2,,
2022/03/21 11:55,Northern Cairngorms,KM,986028,298600,702800,56.20695,-3.636209,1100,340,27,Coire an Lochain,-1.1,170.00,5,0,0 - None,0,0,2,0,0,-1.8,160,20,Moderate,Low,0,1,1,272,0,12,0,1,0,-4,,
2022/03/21 11:45,Lochaber,GM,191736,219100,773600,56.818598,-4.9655394,1212,90,5,Aonach Mor,-0.7,180.00,5,0,0 - None,0,40,1,0,0,1.8,165,14,Low,Low,0,1.9,3,194,0,12,0,1,0,-2.4,Generally stable snowpack,
2022/03/21 10:53,Torridon,AC,244736,224400,773600,56.82063,-4.8788288,658,49,15,"Beinn Liath Bheag, Fannaichs",3.5,160.00,9,0,0 - None,0,33,1,0,0,1,157,8,Low,Low,0,0,2,222,0,12,0,1,0,0,,
2022/03/20 12:15,Creag Meagaidh,TR,427886,242700,788600,56.961796,-4.588647,910,92,32,"Approach to The Window, Coire Ardair.",0.2,155.00,30,0,0 - None,1,38,7,0,0,-1.5,150,35,Low,Low,0,0,1,204,0,12,0,1,0,0,"Only a trace of drifting, summit level only. A few pockets of old windslab above 1000m on NE aspects. Firm snow surface in the shade, moister where the sun had done its work. Some larger cornices over some steeper E aspects.",
2022/03/20 12:00,Lochaber,GM,,,,,,650,,0,Ben Nevis,2.5,185.00,35,0,0 - None,0,0,0,0,0,-2.1,136,35,Moderate,Moderate,0,,,194,0,12,0,2,0,0,Weather Obs only,
2022/03/20 11:45,Northern Cairngorms,KM,001040,210000,740000,56.51356,-5.0896081,1100,350,40,Coire Cas,-1.4,160.00,30,5,0 - None,0,280,4,0,0,-2,145,53,Moderate,Moderate,0,1,2,272,0,12,0,1,0,-3.7,,
2022/03/20 11:30,Southern Cairngorms,SN,134773,213400,777300,56.849537,-5.0614911,925,300,20,The Cairnwell NW aspect,-0.1,160.00,15,50,0 - None,0,20,0,0,0,-0.2,144,37,Low,Low,0,0,1,146,0,12,0,1,0,0,,
2022/03/20 10:50,Glencoe,PM,251505,225100,750500,56.61363,-4.8516353,1090,10,24,Meall a'Bhuiridh,-2.5,135.00,20,40,0 - None,0,60,0,0,0,0.4,156,35,Low,Low,0,2.1,1,248,0,12,0,1,0,-1.1,,
2022/03/20 10:25,Torridon,SA /AB,967593,296700,759300,56.713919,-3.689204,750,50,28,"Coire An Laoigh, Beinn Eighe",1.3,80.00,10,0,0 - None,0,44,2,0,0,4,140,28,Low,Low,0,0,2,222,0,12,0,1,0,0,,
2022/03/19 12:15,Northern Cairngorms,KG,998033,299800,703300,56.211695,-3.6170622,1100,285,42,Windy Col,6,165.00,15,15,0 - None,1,240,10,0,0,5,190,46,Moderate,Moderate,0,1.7,2,272,0,12,0,1,0,-2,,
2022/03/19 12:10,Torridon,SA,787425,278700,742500,56.558751,-3.9751813,721,8,23,Sgurr a Chaorachain,7.8,120.00,20,5,0 - None,0,55,0,0,0,9,130,24,Low,Low,0,0,1,222,0,12,0,1,0,0,,
2022/03/19 12:00,Creag Meagaidh,WS,593776,259300,777600,56.868409,-4.3097948,800,133,30,Gael Charn,6.5,165.00,20,0,0 - None,0,60,2,0,0,7,165,41,Low,Low,0,0,2,204,0,12,0,2,0,0,"Hard underfoot, softening in sunshine",
2022/03/19 11:30,Southern Cairngorms,SN,227853,222700,785300,56.924955,-4.9148059,930,75,25,Below Stuic buttress,6.1,180.00,25,0,0 - None,0,35,5,0,0,7.2,198,27,Low,Low,0,0,1,146,0,12,0,2,0,0,in direct sunlight. much firmer in the shade.,
2022/03/19 10:56,Glencoe,PM,250504,225000,750400,56.612696,-4.8531948,1085,322,32,Meall a' Bhuiridh,4.1,148.00,3,20,0 - None,0,70,3,0,0,5.4,184,40,Low,Low,0,,2,248,0,12,0,1,0,-3.1,,
2022/03/19 09:50,Lochaber,KM,195742,219500,774200,56.824137,-4.9594203,1040,50,30,Aonach Mor: Coire Dubh,5.6,180.00,30,5,0 - None,1,250,10,0,0,3.1,184,40,Moderate,Moderate,0,0.7,3,194,0,12,0,1,0,-0.9,Failures at 18cm and 24cm.,
2022/03/18 12:10,Southern Cairngorms,PN,244859,224400,785900,56.930986,-4.8873301,1145,85,26,"Black Spout, top of R hand.",-0.2,250.00,14,95,0 - None,0,290,2,0,0,0.4,237,31,Low,Low,0,1.4,2,146,0,12,0,1,0,-1.7,,
2022/03/18 11:40,Lochaber,BF/PE,718194,271800,719400,56.349523,-4.0760164,1080,120,30,Aonach Mor/Beag Col,2.3,200.00,5,20,6 - Snow Showers,0,300,10,0,0,-1,219,33,Moderate,Moderate,0,0.4,2,188,0,12,0,2,0,0,Failure at 12cm. Surface softening in locations sheltered from wind and exposed to strong sunshine. ,
2022/03/18 11:35,Creag Meagaidh,KM,447897,244700,789700,56.972343,-4.556468,900,90,30,Coire a' Chriochairein,2.8,200.00,25,40,2 - Trace,0,110,8,0,0,-0.5,229,40,Moderate,Low,0,0.8,2,202,0,12,0,1,0,-1.1,,
2022/03/18 11:30,Northern Cairngorms,KG,997042,299700,704200,56.219756,-3.6190145,1020,20,30,Cas Ridge E side,0,150.00,15,80,0 - None,1,150,20,0,0,-2,239,47,Moderate,Moderate,1011,1.5,2,272,0,12,0,1,0,-2.7,Fail on isolation @ 21cm,
2022/03/18 11:20,Torridon,"AT, BM",986608,298600,760800,56.727806,-3.6587721,900,52,40,"Creag Dhubh, Beinn Eighe",0,194.00,50,50,4 - Light Showers,0,48,15,0,0,0,194,50,Low,Low,0,0.4,2,218,0,12,0,1,0,0,,
2022/03/18 10:50,Glencoe,GP,256504,225600,750400,56.61292,-4.8434316,1000,110,35,"Meall a bhuiridh, near fly paper",1.2,220.00,25,50,4 - Light Showers,0,160,5,0,0,-0.2,219,33,Moderate,Low,0,0.7,2,244,0,12,0,1,0,-1.4,,
2022/03/17 12:00,Southern Cairngorms,PN,135774,213500,777400,56.850475,-5.0599272,910,50,25,The Cairnwell NE aspect.,0.1,269.00,9,100,2 - Trace,0,94,1,0,0,-0.6,269,20,Low,Low,0,0,2,144,0,12,0,1,0,0,,
2022/03/17 12:00,Creag Meagaidh,WS,393850,239300,785000,56.928321,-4.6422104,700,140,30,Beinn a Chaorainn,1.5,220.00,25,100,4 - Light Showers,0,60,5,0,0,-1,220,44,Moderate,Moderate,0,0,4,198,0,12,0,2,0,0,"Firm underfoot, wintry showers strong winds bringing some fresh snow at highest elevations. ",
2022/03/17 12:00,Lochaber,GM,,,,,,650,,0,Ben Nevis,2.3,260.00,35,100,6 - Snow Showers,1,0,0,0,0,-0.6,218,25,Considerable -,Considerable -,4011,,,182,0,12,0,2,0,0,Weather Obs only today,
2022/03/17 11:45,Northern Cairngorms,KG,991036,299100,703600,56.214241,-3.6284571,930,340,20,Sneachda,0,160.00,40,90,6 - Snow Showers,1,25,2,0,1,-3,256,28,Moderate,Moderate,1012,0,3,266,0,12,0,1,0,0,,
2022/03/17 11:30,Glencoe,GP,184541,218400,754100,56.64338,-4.9631831,870,80,30,Buachaille Etive Beag,1,245.00,40,100,6 - Snow Showers,0,250,10,0,1,-0.2,218,25,Moderate,Moderate,0,0.5,1,238,0,12,0,2,0,-0.5,,
2022/03/17 10:55,Torridon,"AT, BM",967593,296700,759300,56.713919,-3.689204,775,88,45,"Coire an Laoigh, Beinn Eighe",1.5,90.00,30,100,2 - Trace,1,240,6,0,0,0,250,45,Low,Low,0,0,3,216,0,12,0,2,0,0,,
2022/03/16 12:44,Creag Meagaidh,WS,450896,245000,789600,56.971547,-4.5514769,800,153,30,"Cairn Liath, SE slopes",1.9,270.00,2,20,2 - Trace,1,0,10,0,0,-3,270,11,Moderate,Moderate,0,0,3,196,0,12,0,2,0,0,"Spring granular snow at site , moist surface layers",
2022/03/16 12:00,Lochaber,GM/BM,194729,219400,772900,56.812435,-4.9601359,1215,90,10,Aonach Mor,-1.9,225.00,10,100,0 - None,0,0,10,0,0,-2.9,217,22,Low,Moderate,1011,1.4,3,182,0,12,0,1,0,-0.6,,
2022/03/16 12:00,Southern Cairngorms,PN,257855,225700,785500,56.927888,-4.8657217,990,330,30,"Lochnagar, just below plateau, corrie side",-0.3,300.00,3,100,4 - Light Showers,0,65,4,0,0,0,216,25,Low,Low,0,0,3,140,0,12,0,1,0,0,,
2022/03/16 11:57,Torridon,"AT, AC",157611,215700,761100,56.705124,-5.0121589,722,99,25,"Creagan nan-Laigh, Fionn Bheinn",3.5,211.00,3,75,0 - None,0,110,15,0,0,-1,200,14,Low,Low,0,0,1,216,0,12,0,1,0,0,,
2022/03/16 11:45,Northern Cairngorms,KG,001041,210000,741000,56.52253,-5.0903388,1090,300,40,Cas Headwall,-1.4,277.00,5,100,4 - Light Showers,0,180,5,0,0,-2,216,30,Low,Moderate,0,0.2,2,262,0,12,0,2,0,-0.2,,
2022/03/16 11:30,Glencoe,PM,251503,225100,750300,56.611836,-4.8514999,1070,317,26,Meall a' Bhuiridh ,-0.5,317.00,3,70,0 - None,1,110,12,0,0,-1,217,22,Moderate,Moderate,0,0.2,3,238,0,12,0,1,0,-0.5,,
